Tweet ID,User,Content,Posted At (EST),Posted Date,Posted Time,Imported At (EST),Imported Date,Imported Time
2047067908228956473,WhiteHouse,"TRUST IN TRUMP 🇺🇸📈 https://t.co/7JN9uwDYse",4/22/2026, 5:39:56 PM,4/22/2026,5:39:56 PM,4/22/2026, 5:40:40 PM,4/22/2026,5:40:40 PM
2047060000145653879,WhiteHouse,"RT @ENERGY: Happy Earth Day!

By expanding nuclear energy and LNG exports, President Trump will likely go down in history as the world lead…",4/22/2026, 5:08:31 PM,4/22/2026,5:08:31 PM,4/22/2026, 5:10:42 PM,4/22/2026,5:10:42 PM
2047046161312198725,WhiteHouse,"RT @FirstLadyOffice: The final details
🇺🇸🇬🇧
04.28.26 https://t.co/fiFjx48Rkw",4/22/2026, 4:13:31 PM,4/22/2026,4:13:31 PM,4/22/2026, 4:15:33 PM,4/22/2026,4:15:33 PM
2047041809059135813,WhiteHouse,"Iran must never be allowed to obtain a nuclear weapon, and they must hand over their enriched uranium.

@PressSec joins Fox News, delivering an update on Operation Epic Fury. https://t.co/in7S8zwtWG",4/22/2026, 3:56:14 PM,4/22/2026,3:56:14 PM,4/22/2026, 4:00:42 PM,4/22/2026,4:00:42 PM
2047037040500318313,WhiteHouse,"RT @CENTCOM: U.S. forces have directed 29 vessels to turn around or return to port as part of the U.S. blockade against Iran. 

Over past 2…",4/22/2026, 3:37:17 PM,4/22/2026,3:37:17 PM,4/22/2026, 3:40:37 PM,4/22/2026,3:40:37 PM
2047033970504630466,WhiteHouse,"RT @SBAgov: It’s hard to understate what President Trump’s tax cuts mean for the service industry and tipped workers.

Finally, after four…",4/22/2026, 3:25:05 PM,4/22/2026,3:25:05 PM,4/22/2026, 3:25:27 PM,4/22/2026,3:25:27 PM
2047030232884846791,WhiteHouse,"“YOU CAN’T COMPROMISE ON SANITY AND COMMON SENSE!”

So true, Mr. President! https://t.co/ui5yZvGjEu",4/22/2026, 3:10:14 PM,4/22/2026,3:10:14 PM,4/22/2026, 3:10:26 PM,4/22/2026,3:10:26 PM
2047018928031834115,WhiteHouse,"CHAMPIONS IN THE WHITE HOUSE 🏆 @NCAA https://t.co/2lcDf60Kgf",4/22/2026, 2:25:18 PM,4/22/2026,2:25:18 PM,4/22/2026, 2:25:36 PM,4/22/2026,2:25:36 PM
2047017301069742375,WhiteHouse,"RT @USDOL: American Workers aren’t tired of winning! Thanks, @POTUS 🇺🇸",4/22/2026, 2:18:50 PM,4/22/2026,2:18:50 PM,4/22/2026, 2:20:39 PM,4/22/2026,2:20:39 PM
2047011356906303559,WhiteHouse,"RT @PressSec: The legacy media is doing PR for the Iranian regime... again.

The truth is that under President Trump’s leadership, the U.S.…",4/22/2026, 1:55:13 PM,4/22/2026,1:55:13 PM,4/22/2026, 1:55:37 PM,4/22/2026,1:55:37 PM
2047009939009290465,WhiteHouse,"“…Republicans must stick together and UNIFY to get this done, and to keep America safe — something which the Democrats don’t care about…” https://t.co/Fj1TE9xw3z",4/22/2026, 1:49:35 PM,4/22/2026,1:49:35 PM,4/22/2026, 1:50:33 PM,4/22/2026,1:50:33 PM
2046999924651217013,WhiteHouse,"“Very good news! I have just been informed that eight women protestors who were going to be executed tonight in Iran will no longer be killed…” - President Donald J. Trump 🇺🇸 https://t.co/oU1AlAOPpk https://t.co/gsW76RQufY",4/22/2026, 1:09:48 PM,4/22/2026,1:09:48 PM,4/22/2026, 1:10:42 PM,4/22/2026,1:10:42 PM
2046987551802548688,WhiteHouse,"MAGA, all summer long 😎 https://t.co/DhiMJmI0WG https://t.co/p6kZ0jh3gb",4/22/2026, 12:20:38 PM,4/22/2026,12:20:38 PM,4/22/2026, 12:25:34 PM,4/22/2026,12:25:34 PM
2046987093990052350,WhiteHouse,"Anheuser-Busch, the number one beer manufacturer in the world, is pouring MILLIONS in investments into the United States! 🇺🇸🍺 https://t.co/i5xkc4KzTc",4/22/2026, 12:18:49 PM,4/22/2026,12:18:49 PM,4/22/2026, 12:20:39 PM,4/22/2026,12:20:39 PM
2046977586987757718,WhiteHouse,"RT @TheStoryFNC: TODAY AT 3pm ET: White House @PressSec Karoline Leavitt on President Trump’s short-term ceasefire extension and new provoc…",4/22/2026, 11:41:02 AM,4/22/2026,11:41:02 AM,4/22/2026, 11:45:42 AM,4/22/2026,11:45:42 AM
2046975903096316382,WhiteHouse,"Hottest country in the world!!! https://t.co/EXiruEgcOl",4/22/2026, 11:34:20 AM,4/22/2026,11:34:20 AM,4/22/2026, 11:35:39 AM,4/22/2026,11:35:39 AM
2046974733321719928,WhiteHouse,"RT @NASA: It's our home.

This Earth Day, see our planet as our Artemis II astronauts saw it with these new images from the mission. https:…",4/22/2026, 11:29:42 AM,4/22/2026,11:29:42 AM,4/22/2026, 11:30:38 AM,4/22/2026,11:30:38 AM
2046967386545279105,WhiteHouse,"Sheridan Gorman, an 18-year-old student, was tragically murdered by an illegal alien. Her parents calling it ""a preventable murder.""

This is why we secured the border. This is why we stand with ICE. This is why we deport criminal illegals. THIS IS OUR WHY ⬇️ https://t.co/WNOt77GOKv",4/22/2026, 11:00:30 AM,4/22/2026,11:00:30 AM,4/22/2026, 11:00:43 AM,4/22/2026,11:00:43 AM
2046964834260893952,WhiteHouse,"RT @RealPNavarro: .@POTUS &amp; @TheJusticeDept are cracking down on the Big Meat cartel.

DOJ alleges Agri Stats' business model facilitates c…",4/22/2026, 10:50:21 AM,4/22/2026,10:50:21 AM,4/22/2026, 10:50:41 AM,4/22/2026,10:50:41 AM
2046959500704244026,WhiteHouse,"RT @StateDept: ⚽ The countdown to the FIFA World Cup 2026™ is on! Coinciding with America’s 250th birthday, President Trump is committed to…",4/22/2026, 10:29:10 AM,4/22/2026,10:29:10 AM,4/22/2026, 10:30:39 AM,4/22/2026,10:30:39 AM
2046945302804894082,WhiteHouse,"RT @USTradeRep: 🚨 This #EarthDay, USTR is digging up foreign trade practices that undercut American workers, contaminate global supply chai…",4/22/2026, 9:32:45 AM,4/22/2026,9:32:45 AM,4/22/2026, 9:35:37 AM,4/22/2026,9:35:37 AM
2046930415752036573,WhiteHouse,"RT @DHSgov: SICKENING: Luis Armando Argueta Montejo, a 43-year-old-criminal illegal alien from Mexico, has been arrested for INCEST and sex…",4/22/2026, 8:33:35 AM,4/22/2026,8:33:35 AM,4/22/2026, 8:35:38 AM,4/22/2026,8:35:38 AM
2046930308155469932,WhiteHouse,"RT @epaleezeldin: Since President Trump’s January EO, almost 2,000 new permits have been approved for LA wildfire victims desperately tryin…",4/22/2026, 8:33:10 AM,4/22/2026,8:33:10 AM,4/22/2026, 8:35:38 AM,4/22/2026,8:35:38 AM
2046930201678872770,WhiteHouse,"RT @CBSNews: During the Biden administration, CBS News saw hundreds of migrants cross into the U.S. illegally near the Texas border city of…",4/22/2026, 8:32:44 AM,4/22/2026,8:32:44 AM,4/22/2026, 8:35:38 AM,4/22/2026,8:35:38 AM
2046930105142764022,WhiteHouse,"RT @USNavy: Presence with partners. 🇺🇸🤝🇯🇵

Japan Maritime Self-Defense Force (JMSDF) Asahi-class destroyer JS Asahi (DD-119) and U.S. 7th F…",4/22/2026, 8:32:21 AM,4/22/2026,8:32:21 AM,4/22/2026, 8:35:38 AM,4/22/2026,8:35:38 AM
2046760476126666802,WhiteHouse,"THE CHAMPS ARE HERE 🏆

President Donald J. Trump hosts seven collegiate National Champions from around the country at the White House, honoring these student-athletes who performed at the top of their craft and came out on top. 🇺🇸 https://t.co/A0TJfmylG8",4/21/2026, 9:18:19 PM,4/21/2026,9:18:19 PM,4/21/2026, 9:20:22 PM,4/21/2026,9:20:22 PM
2046751884438917254,WhiteHouse,"AMERICAN MANUFACTURING IS BACK.

The first positive manufacturing job growth in three years, a total shift from the Biden-era decline.

President Trump's historic re-shoring effort is bringing MORE production and MORE jobs back to the U.S. 🇺🇸 https://t.co/rNWe3tSWBf",4/21/2026, 8:44:10 PM,4/21/2026,8:44:10 PM,4/21/2026, 8:45:21 PM,4/21/2026,8:45:21 PM
2046747549722112085,WhiteHouse,"Celebrate life’s most meaningful moments with a message from the President. 🇺🇸

Request yours here: https://t.co/o87UQxGM9k https://t.co/WfBDJPMqh8",4/21/2026, 8:26:57 PM,4/21/2026,8:26:57 PM,4/21/2026, 8:30:24 PM,4/21/2026,8:30:24 PM
2046703874690437300,WhiteHouse,"The future of air travel has arrived. Today, @SecDuffy announced groundbreaking new airspace software that will modernize America’s skies and dramatically REDUCE delays. 

The GOLDEN AGE OF TRAVEL IS HERE! ✈️https://t.co/IkNaJz09E3",4/21/2026, 5:33:24 PM,4/21/2026,5:33:24 PM,4/21/2026, 5:35:24 PM,4/21/2026,5:35:24 PM
2046695169806696769,WhiteHouse,"President Trump Delivers Remarks to NCAA Collegiate National Champions https://t.co/cgLk2VJpxa",4/21/2026, 4:58:48 PM,4/21/2026,4:58:48 PM,4/21/2026, 5:00:26 PM,4/21/2026,5:00:26 PM
2046684343204978735,WhiteHouse,"STATEMENT BY PRESIDENT DONALD J. TRUMP: https://t.co/ATdRyY1qqK",4/21/2026, 4:15:47 PM,4/21/2026,4:15:47 PM,4/21/2026, 4:20:24 PM,4/21/2026,4:20:24 PM
2046682206039388561,WhiteHouse,"President Trump is protecting the future of college sports. 🇺🇸

THROWBACK: @NCAA President Charlie Baker recently met at the White House to tackle the challenges facing college athletics. Watch ⬇️ https://t.co/D1MoTPt1X2",4/21/2026, 4:07:18 PM,4/21/2026,4:07:18 PM,4/21/2026, 4:10:23 PM,4/21/2026,4:10:23 PM
2046661978123354167,WhiteHouse,"🤫🤫 https://t.co/h7MPFNGvPI",4/21/2026, 2:46:55 PM,4/21/2026,2:46:55 PM,4/21/2026, 2:50:32 PM,4/21/2026,2:50:32 PM
2046658936405741963,WhiteHouse,"RT @SecScottBessent: The Iranian regime must be held accountable for its extortion of global energy markets and indiscriminate targeting of…",4/21/2026, 2:34:50 PM,4/21/2026,2:34:50 PM,4/21/2026, 2:35:32 PM,4/21/2026,2:35:32 PM
2046652428687122874,WhiteHouse,"RT @DHSgov: This National Crime Victims Week, DHS continues standing up for the Americans who have been victims of illegal alien crime. 

T…",4/21/2026, 2:08:58 PM,4/21/2026,2:08:58 PM,4/21/2026, 2:10:35 PM,4/21/2026,2:10:35 PM
2046649913958637846,WhiteHouse,"RT @DHSgov: Import the third world, become the third world.

Illegal alien Josue Abraham Chirino-Leonice BRUTALLY murdered his co-worker by…",4/21/2026, 1:58:59 PM,4/21/2026,1:58:59 PM,4/21/2026, 2:00:34 PM,4/21/2026,2:00:34 PM
2046624603443769709,WhiteHouse,"RT @DeptofWar: https://t.co/AVabf0Dot3",4/21/2026, 12:18:24 PM,4/21/2026,12:18:24 PM,4/21/2026, 12:20:36 PM,4/21/2026,12:20:36 PM
2046613038862569938,WhiteHouse,"It's common sense: U.S. elections should be for U.S. citizens only. 

Pass the SAVE America Act. https://t.co/Z3xyb05MEA",4/21/2026, 11:32:27 AM,4/21/2026,11:32:27 AM,4/21/2026, 11:35:37 AM,4/21/2026,11:35:37 AM
2046612411122176110,WhiteHouse,"RT @CENTCOM: Since the start of the U.S. blockade against ships entering or exiting Iranian ports, U.S. forces have directed 28 vessels to…",4/21/2026, 11:29:57 AM,4/21/2026,11:29:57 AM,4/21/2026, 11:30:38 AM,4/21/2026,11:30:38 AM
2046598185527672866,WhiteHouse,"RT @PressSec: Gas prices: Decrease at the pumps for eighth consecutive day

https://t.co/LEuD84MQxI",4/21/2026, 10:33:26 AM,4/21/2026,10:33:26 AM,4/21/2026, 10:35:36 AM,4/21/2026,10:35:36 AM
2046587324104863816,WhiteHouse,"President Trump breaks down ongoing negotiations with Iran on @SquawkCNBC 🎙️

""I think we're in a very strong negotiating position to do what other presidents should've done... we had 47 years with these bloodthirsty people."" - President Donald J. Trump 🇺🇸 https://t.co/X7nceyI622",4/21/2026, 9:50:16 AM,4/21/2026,9:50:16 AM,4/21/2026, 9:50:31 AM,4/21/2026,9:50:31 AM
2046585601198108690,WhiteHouse,"""To the Iranian leaders, who will soon be in negotiations with my representatives: I would greatly appreciate the release of these women. I am sure that they will respect the fact that you did so. Please do them no harm! Would be a great start to our negotiations!!!"" - President https://t.co/pxU8xZFvAh",4/21/2026, 9:43:25 AM,4/21/2026,9:43:25 AM,4/21/2026, 9:45:36 AM,4/21/2026,9:45:36 AM
2046581807898903019,WhiteHouse,"📰 Trump Administration Actively Re-Vetting Biden Migrants Given Green Cards https://t.co/hMWkmyTJAR",4/21/2026, 9:28:21 AM,4/21/2026,9:28:21 AM,4/21/2026, 9:30:37 AM,4/21/2026,9:30:37 AM
2046420592065118398,WhiteHouse,"TOMORROW. 8:30 AM ET. 

Don’t miss it. 🇺🇸 https://t.co/4OrZ5JlAyK",4/20/2026, 10:47:44 PM,4/20/2026,10:47:44 PM,4/20/2026, 10:50:21 PM,4/20/2026,10:50:21 PM
2046420174308319258,WhiteHouse,"RT @RapidResponse47: .@PressSec: President Trump ""doesn't care about the political consequence. He doesn't care about what he knows the Fak…",4/20/2026, 10:46:04 PM,4/20/2026,10:46:04 PM,4/20/2026, 10:50:21 PM,4/20/2026,10:50:21 PM
2046378987761422792,WhiteHouse,"Make no mistake, President Trump won't drag the United States into another disastrous deal with Iran.

""If a Deal happens under “TRUMP,” it will guarantee Peace, Security, and Safety, not only for Israel and the Middle East, but for Europe, America, and everywhere else."" - https://t.co/GtQ7zQXyLy",4/20/2026, 8:02:25 PM,4/20/2026,8:02:25 PM,4/20/2026, 8:05:23 PM,4/20/2026,8:05:23 PM
2046352901631569951,WhiteHouse,"RT @SquawkCNBC: TOMORROW: @realDonaldTrump joins Squawk Box at 8:30am ET. Tune in! https://t.co/yu0dqczdAu",4/20/2026, 6:18:45 PM,4/20/2026,6:18:45 PM,4/20/2026, 6:20:21 PM,4/20/2026,6:20:21 PM
2046337936166105292,WhiteHouse,"FROM THE PRESIDENT ✍️

Even Tim Walz’s own family recently wrote to President Trump, expressing gratitude for his unwavering commitment to conservative values and his dedication to the American people.

President Trump replied with a message of his own. 🇺🇸🇺🇸 https://t.co/SGQo2F0ieX",4/20/2026, 5:19:17 PM,4/20/2026,5:19:17 PM,4/20/2026, 5:20:28 PM,4/20/2026,5:20:28 PM
2046337178217717781,WhiteHouse,"ARRESTED. https://t.co/LGtQX12zSt",4/20/2026, 5:16:17 PM,4/20/2026,5:16:17 PM,4/20/2026, 5:20:28 PM,4/20/2026,5:20:28 PM
2046337173868229037,WhiteHouse,"ARRESTED. https://t.co/XObtCd4M4M",4/20/2026, 5:16:16 PM,4/20/2026,5:16:16 PM,4/20/2026, 5:20:28 PM,4/20/2026,5:20:28 PM
2046337166767247635,WhiteHouse,"ARRESTED. https://t.co/aIrEg2ITpN",4/20/2026, 5:16:14 PM,4/20/2026,5:16:14 PM,4/20/2026, 5:20:28 PM,4/20/2026,5:20:28 PM
2046337163013259461,WhiteHouse,"ARRESTED. https://t.co/TwiVkE3tat",4/20/2026, 5:16:13 PM,4/20/2026,5:16:13 PM,4/20/2026, 5:20:28 PM,4/20/2026,5:20:28 PM
2046337157795574068,WhiteHouse,"ARRESTED. https://t.co/ay8Aj0iY2Y",4/20/2026, 5:16:12 PM,4/20/2026,5:16:12 PM,4/20/2026, 5:20:28 PM,4/20/2026,5:20:28 PM
2046337152498246056,WhiteHouse,"ARRESTED. https://t.co/9NpbxHm4C5",4/20/2026, 5:16:10 PM,4/20/2026,5:16:10 PM,4/20/2026, 5:20:28 PM,4/20/2026,5:20:28 PM
2046337148509397321,WhiteHouse,"ARRESTED. https://t.co/91UXhmi9UZ",4/20/2026, 5:16:09 PM,4/20/2026,5:16:09 PM,4/20/2026, 5:20:28 PM,4/20/2026,5:20:28 PM
2046337144860319916,WhiteHouse,"American SAFETY FIRST.

Criminal illegal aliens will continue to be arrested and deported. Here are the worst of the worst. ⬇️ https://t.co/UmCtV1lkKZ",4/20/2026, 5:16:09 PM,4/20/2026,5:16:09 PM,4/20/2026, 5:20:28 PM,4/20/2026,5:20:28 PM
2046328209952661705,WhiteHouse,"It’s true. You know you want to. 

📲 https://t.co/VC8lwiyO0G

📲 https://t.co/zFjVcveGOV https://t.co/z0stzDfjpr",4/20/2026, 4:40:38 PM,4/20/2026,4:40:38 PM,4/20/2026, 4:40:51 PM,4/20/2026,4:40:51 PM
2046314736133038109,WhiteHouse,"RT @PressSec: President Trump’s Landmark Order Advances Breakthrough Mental Health Treatments — Delivering New Hope to Veterans

https://t.…",4/20/2026, 3:47:06 PM,4/20/2026,3:47:06 PM,4/20/2026, 3:50:24 PM,4/20/2026,3:50:24 PM
2046314676800381205,WhiteHouse,"RT @VP: Vice President Vance to students in Athens, Georgia:

“You are the master of your own destiny. Never give up on yourself and never…",4/20/2026, 3:46:52 PM,4/20/2026,3:46:52 PM,4/20/2026, 3:50:24 PM,4/20/2026,3:50:24 PM
2046314660849488016,WhiteHouse,"RT @FLOTUS: FOSTERING THE FUTURE 
Advancing New Legislation https://t.co/VaRFEHzPrG",4/20/2026, 3:46:48 PM,4/20/2026,3:46:48 PM,4/20/2026, 3:50:24 PM,4/20/2026,3:50:24 PM
2046295611562172492,WhiteHouse,"AMERICAN OIL 🇺🇸🇺🇸 https://t.co/JWxbiOIPvg",4/20/2026, 2:31:06 PM,4/20/2026,2:31:06 PM,4/20/2026, 2:35:22 PM,4/20/2026,2:35:22 PM
2046292371110023454,WhiteHouse,"President Trump will always stand with America's veterans. This executive order allows for accelerated treatment to benefit all Americans with serious mental health conditions, a landmark effort for those in need. 🇺🇸❤️ https://t.co/z3sRpjhUEP",4/20/2026, 2:18:14 PM,4/20/2026,2:18:14 PM,4/20/2026, 2:20:21 PM,4/20/2026,2:20:21 PM
2046287281741504988,WhiteHouse,"""The only thing that matters is that we finally, after 47 years, straighten out the MESS that other Presidents let happen because they didn’t have the Courage or Foresight to do what had to be done with respect to Iran."" - President Donald J. Trump 🇺🇸 https://t.co/HPsVIv4bXd",4/20/2026, 1:58:00 PM,4/20/2026,1:58:00 PM,4/20/2026, 2:00:26 PM,4/20/2026,2:00:26 PM
2046248010670047492,WhiteHouse,"RT @RapidResponse47: 60 MINUTES: Iran still has nearly 1,000 pounds of highly-enriched uranium — ""enough material, if you enrich it just a…",4/20/2026, 11:21:57 AM,4/20/2026,11:21:57 AM,4/20/2026, 11:25:25 AM,4/20/2026,11:25:25 AM
2046245672395903350,WhiteHouse,"President Trump's tough on crime policies have led to a DRASTIC decrease in crime in our nation's capital. 🇺🇸 https://t.co/yyE44aD4OQ",4/20/2026, 11:12:40 AM,4/20/2026,11:12:40 AM,4/20/2026, 11:15:26 AM,4/20/2026,11:15:26 AM
2046237325810688264,WhiteHouse,"RT @SecRubio: The Trump Administration continues to make our nation and region safer and stronger. Today, I’m taking steps to impose visa r…",4/20/2026, 10:39:30 AM,4/20/2026,10:39:30 AM,4/20/2026, 10:40:25 AM,4/20/2026,10:40:25 AM
2046233734374916125,WhiteHouse,"“Israel never talked me into the war with Iran, the results of Oct. 7th, added to my lifelong opinion that IRAN CAN NEVER HAVE A NUCLEAR WEAPON, did… the results in Iran will be amazing - And if Iran’s new leaders (Regime Change!) are smart, Iran can have a great and prosperous https://t.co/KJXICktUcH",4/20/2026, 10:25:14 AM,4/20/2026,10:25:14 AM,4/20/2026, 10:25:24 AM,4/20/2026,10:25:24 AM
2046233049797460376,WhiteHouse,"RT @RealPNavarro: 🚨@TheJusticeDept is going after Big Meat, alleging analytics firm Agri Stats helped power a scheme to blunt competition a…",4/20/2026, 10:22:30 AM,4/20/2026,10:22:30 AM,4/20/2026, 10:25:24 AM,4/20/2026,10:25:24 AM
2046203658946085371,WhiteHouse,"LOCKED IN MODE: ACTIVATED 🇺🇸🔥

It’s Monday. No excuses. Just wins. 🦅 https://t.co/xdcyRjOBFb",4/20/2026, 8:25:43 AM,4/20/2026,8:25:43 AM,4/20/2026, 8:25:56 AM,4/20/2026,8:25:56 AM
2046030428541227444,WhiteHouse,"RT @CENTCOM: A U.S. Sailor signals to an F/A-18E Super Hornet as it prepares to launch from the flight deck of USS Abraham Lincoln (CVN 72)…",4/19/2026, 8:57:22 PM,4/19/2026,8:57:22 PM,4/19/2026, 9:00:24 PM,4/19/2026,9:00:24 PM
2045994580147933464,WhiteHouse,"MORE ⬇️
https://t.co/go1ovoHX65",4/19/2026, 6:34:55 PM,4/19/2026,6:34:55 PM,4/19/2026, 6:35:24 PM,4/19/2026,6:35:24 PM
